Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,12.069999694824219,12.289999961853027,12.020000457763672,12.260000228881836,12.260000228881836,19258300
2020-12-22,12.220000267028809,12.4399995803833,12.109999656677246,12.4399995803833,12.4399995803833,19204900
2020-12-23,12.4399995803833,12.649999618530273,12.430000305175781,12.510000228881836,12.510000228881836,17215000
2020-12-24,12.5,12.5600004196167,12.34000015258789,12.390000343322754,12.390000343322754,4561000
2020-12-28,12.3100004196167,12.460000038146973,12.270000457763672,12.319999694824219,12.319999694824219,9418600
2020-12-29,12.319999694824219,12.420000076293945,11.899999618530273,11.960000038146973,11.960000038146973,12177700
2020-12-30,11.989999771118164,12.369999885559082,11.989999771118164,12.34000015258789,12.34000015258789,9327200
2020-12-31,12.260000228881836,12.510000228881836,12.229999542236328,12.460000038146973,12.460000038146973,8342600
2021-01-04,12.479999542236328,12.529999732971191,12.210000038146973,12.210000038146973,12.210000038146973,10129500
2021-01-05,12.319999694824219,12.390000343322754,12.210000038146973,12.380000114440918,12.380000114440918,9191200
2021-01-06,12.289999961853027,12.449999809265137,12.210000038146973,12.380000114440918,12.380000114440918,10020400
2021-01-07,12.350000381469727,12.430000305175781,12.210000038146973,12.3100004196167,12.3100004196167,13179500
2021-01-08,12.34000015258789,12.359999656677246,12.170000076293945,12.239999771118164,12.239999771118164,10329000
2021-01-11,12.130000114440918,12.210000038146973,11.989999771118164,12.210000038146973,12.210000038146973,16973100
2021-01-12,12.149999618530273,12.229999542236328,12.09000015258789,12.180000305175781,12.180000305175781,8179300
2021-01-13,12.199999809265137,12.210000038146973,12.050000190734863,12.100000381469727,12.100000381469727,8362000
2021-01-14,12.15999984741211,12.199999809265137,11.800000190734863,11.829999923706055,11.829999923706055,10517200
2021-01-15,11.90999984741211,12.430000305175781,11.899999618530273,12.239999771118164,12.239999771118164,19752500
2021-01-19,12.270000457763672,12.3100004196167,11.949999809265137,12.029999732971191,12.029999732971191,11774300
2021-01-20,12.050000190734863,12.25,11.9399995803833,12.239999771118164,12.239999771118164,14695800
2021-01-21,12.15999984741211,12.25,11.930000305175781,11.989999771118164,11.989999771118164,10841000
2021-01-22,11.960000038146973,11.960000038146973,11.539999961853027,11.720000267028809,11.720000267028809,13161400
2021-01-25,11.720000267028809,11.789999961853027,11.34000015258789,11.350000381469727,11.350000381469727,14494600
2021-01-26,11.350000381469727,11.5600004196167,10.930000305175781,11.0600004196167,11.0600004196167,21212500
2021-01-27,10.890000343322754,10.989999771118164,10.630000114440918,10.789999961853027,10.789999961853027,21061500
