Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,145.00999450683594,147.36000061035156,144.41000366210938,146.8000030517578,146.1037139892578,7024600
2020-12-22,146.61000061035156,147.02999877929688,144.72000122070312,146.33999633789062,145.64588928222656,5751500
2020-12-23,147.6300048828125,151.5399932861328,146.8699951171875,146.9600067138672,146.26295471191406,5186700
2020-12-24,147.8000030517578,148.89999389648438,147.1999969482422,148.7899932861328,148.08425903320312,2120200
2020-12-28,150.6199951171875,151.07000732421875,147.44000244140625,147.74000549316406,147.03924560546875,4576600
2020-12-29,148.97000122070312,148.99000549316406,147.02999877929688,148.49000549316406,147.7856903076172,3543800
2020-12-30,149.1199951171875,151.61000061035156,148.9199981689453,149.9499969482422,149.23875427246094,3965600
2020-12-31,150.32000732421875,152.55999755859375,150.10000610351562,152.33999633789062,151.61741638183594,4941700
2021-01-04,153.00999450683594,155.14999389648438,147.13999938964844,148.5,147.79563903808594,9827000
2021-01-05,148.64999389648438,152.6999969482422,148.5,152.42999267578125,151.7069854736328,8507200
2021-01-06,151.52999877929688,153.8699951171875,149.47000122070312,151.19000244140625,150.47288513183594,7174600
2021-01-07,152.3300018310547,156.4199981689453,152.25999450683594,155.6999969482422,154.96148681640625,8482300
2021-01-08,157.22999572753906,157.52999877929688,154.5399932861328,156.63999938964844,155.89703369140625,6252400
2021-01-11,156.10000610351562,158.1300048828125,154.9199981689453,156.11000061035156,155.3695526123047,5148700
2021-01-12,156.63999938964844,156.8699951171875,153.9600067138672,154.4499969482422,153.71742248535156,4385700
2021-01-13,155.19000244140625,157.92999267578125,153.64999389648438,157.4199981689453,156.67332458496094,5479900
2021-01-14,159.39999389648438,163.17999267578125,158.5,160.85000610351562,160.08706665039062,10102400
2021-01-15,160.77000427246094,160.86000061035156,156.8800048828125,157.08999633789062,156.3448944091797,8607400
2021-01-19,158.94000244140625,164.10000610351562,158.4499969482422,163.77000427246094,162.9932098388672,8209000
2021-01-20,164.72000122070312,167.94000244140625,164.44000244140625,164.60000610351562,163.81927490234375,7943300
2021-01-21,165.80999755859375,166.49000549316406,163.33999633789062,164.75,163.96856689453125,6306200
2021-01-22,164.0,164.27000427246094,161.52000427246094,162.4199981689453,161.6496124267578,5062300
2021-01-25,164.32000732421875,167.0500030517578,161.72999572753906,164.39999389648438,163.62022399902344,5370800
2021-01-26,164.1999969482422,164.64999389648438,160.91000366210938,162.5500030517578,161.7790069580078,6554200
2021-01-27,158.49000549316406,160.72999572753906,152.69000244140625,153.6699981689453,152.9411163330078,9854000
2021-01-28,156.27999877929688,158.97000122070312,153.11000061035156,155.5500030517578,154.8122100830078,8087400
2021-01-29,160.25,160.63999938964844,154.75,156.27999877929688,155.5387420654297,9470100
2021-02-01,157.3699951171875,162.39999389648438,156.49000549316406,161.5800018310547,160.8135986328125,8265100
2021-02-02,164.50999450683594,165.3800048828125,161.3000030517578,164.77999877929688,163.99842834472656,6926500
2021-02-03,167.5800018310547,167.5800018310547,161.8000030517578,162.3000030517578,161.53018188476562,14156700
2021-02-04,150.17999267578125,151.77999877929688,145.1999969482422,147.97000122070312,147.26815795898438,46141800
2021-02-05,148.85000610351562,148.89999389648438,144.6199951171875,145.83999633789062,145.14825439453125,24663900
2021-02-08,147.10000610351562,147.60000610351562,145.3000030517578,147.3800048828125,146.6809539794922,12181600
2021-02-09,147.5500030517578,148.5,145.89999389648438,146.11000061035156,145.41697692871094,11681300
2021-02-10,147.6199951171875,147.75,144.3699951171875,145.5,144.80987548828125,11701300
2021-02-11,145.77999877929688,146.57000732421875,143.52999877929688,145.55999755859375,144.8695831298828,11593400
2021-02-12,145.57000732421875,151.39999389648438,144.8699951171875,147.97999572753906,147.27810668945312,9142400
2021-02-16,149.0,149.74000549316406,146.05999755859375,147.16000366210938,146.46200561523438,10211900
2021-02-17,145.82000732421875,146.88999938964844,143.4199981689453,144.75,144.0634307861328,11937200
2021-02-18,143.5399932861328,144.6999969482422,142.9600067138672,143.91000366210938,143.2274169921875,8404400
2021-02-19,144.77999877929688,145.85000610351562,143.49000549316406,144.94000244140625,144.25253295898438,10012500
2021-02-22,142.25,144.1199951171875,139.0800018310547,139.4600067138672,138.79852294921875,12763900
2021-02-23,136.3800048828125,138.47999572753906,134.44000244140625,137.1199951171875,136.46961975097656,14425300
2021-02-24,136.39999389648438,141.17999267578125,135.08999633789062,141.10000610351562,140.4307403564453,13146200
2021-02-25,139.55999755859375,140.8300018310547,135.02000427246094,135.52999877929688,134.8871612548828,12701100
2021-02-26,136.75999450683594,138.14999389648438,134.6999969482422,136.19000244140625,135.54403686523438,11770300
2021-03-01,137.5,139.6300048828125,136.4600067138672,139.49000549316406,138.82838439941406,9421400
2021-03-02,140.0,140.10000610351562,136.77000427246094,137.0399932861328,136.38998413085938,8687100
2021-03-03,135.60000610351562,136.17999267578125,131.5399932861328,131.66000366210938,131.66000366210938,14850900
2021-03-04,132.35000610351562,134.1999969482422,126.58000183105469,127.80000305175781,127.80000305175781,15774000
2021-03-05,130.9199981689453,131.1699981689453,125.4000015258789,129.75,129.75,13287200
2021-03-08,129.0,129.77000427246094,122.98999786376953,123.19999694824219,123.19999694824219,15243500
2021-03-09,127.38999938964844,129.9199981689453,126.33000183105469,129.11000061035156,129.11000061035156,13098500
2021-03-10,130.6699981689453,131.10000610351562,127.63999938964844,127.87000274658203,127.87000274658203,12484300
